id,year,month,day,1st,2nd,3rd,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
2908,2009,9,16,7572,5121,941,1606,2054,2905,5550,5956,6523,6761,7670,8339,8722,3146,6135,6607,6812,6952,7574,7829,8789,8888,9102
2909,2009,9,19,7971,9939,4539,1260,1740,3044,3667,4204,4535,5024,6257,7372,7705,204,740,4182,4411,4818,4942,5146,6222,6353,6643
2910,2009,9,20,2161,5495,6744,454,488,1945,2271,2553,3341,4689,4847,5905,6898,624,1065,1811,1846,2307,3306,4203,7248,8064,8477
2911,2009,9,23,5456,3402,9573,102,139,960,6113,6345,7336,7985,8157,9000,9724,660,750,797,2408,4582,4767,6388,7064,7209,7961
2912,2009,9,26,6114,4296,7652,1417,1624,3176,3284,5105,6504,8253,8274,8367,8686,323,2383,3976,4496,5217,5968,7303,8172,9772,9849
2913,2009,9,27,8159,7463,1141,1439,2275,3247,3821,4500,5057,7490,7739,8978,9742,223,471,3809,3837,3967,4952,5547,6540,7040,8946
2914,2009,9,30,9006,3452,1294,83,114,201,424,1352,2643,2860,3601,5603,9833,1606,3718,5806,6088,6858,7152,7235,8580,9170,9363
2915,2009,10,3,9022,3459,9687,877,4110,5488,6270,6525,7330,8219,8834,9182,9830,2965,4688,5035,5283,5334,5769,5896,6468,7657,8767
2916,2009,10,4,8226,4152,5368,979,1083,1673,2413,2666,2855,6037,7691,8119,9725,1953,2858,3061,3455,4151,6194,8464,8620,8638,9721
2917,2009,10,7,3862,2619,3998,2683,4563,4680,6440,7248,7315,7595,8847,8878,8899,2,1438,3104,6196,6568,6919,8597,9093,9268,9875
2918,2009,10,10,5258,4816,8937,3207,3629,4127,4266,4897,6967,7246,8001,8644,9909,1678,3056,3229,3493,3693,3795,4160,8227,8356,9077
2919,2009,10,11,2979,5692,5707,724,1524,3191,3661,5076,5585,6429,7006,8971,9019,857,2800,4029,4158,4811,7340,7593,7711,8217,9264
2920,2009,10,14,7425,7021,4931,340,912,1572,1907,2622,3749,6454,7884,9365,9385,732,1596,4233,4353,4998,5316,6436,6705,8050,9023
2921,2009,10,17,9983,152,1233,1419,3072,3154,4055,4597,4892,6484,6932,7104,9855,1758,2961,3757,3955,4200,5738,6297,7198,8245,9453
2922,2009,10,18,5258,6638,7845,265,2340,3768,5338,6270,6751,8806,9383,9534,9627,223,775,790,1127,1713,2132,4810,6282,6567,9430
2923,2009,10,21,940,149,9082,329,1263,3692,3693,4795,4833,5693,6840,8222,8243,1154,1807,1861,4768,5230,7577,7843,8085,8306,8350
2924,2009,10,24,2052,969,9501,2029,3610,5425,5766,7399,8105,9003,9049,9168,9428,51,687,1032,1375,1442,5862,5902,6980,7043,9202
2925,2009,10,25,7271,5516,2131,532,3007,3555,3643,3736,4091,4935,5771,7024,8316,78,831,3945,5722,6263,6605,8194,8933,9004,9453
2926,2009,10,28,5065,5887,4270,886,1037,1055,2414,2769,5049,6875,8916,9175,9361,952,1939,3034,3969,4158,4627,8769,9468,9698,9801
2927,2009,10,31,2764,7984,3431,617,1680,2196,3377,3484,6011,7504,8403,8495,9696,390,1802,2856,4419,4509,5379,6808,7925,7981,8520
2928,2009,11,1,4931,1545,5186,243,2740,2903,4615,5750,5999,6957,7587,9213,9684,245,3044,3236,3304,4538,5707,6318,6546,8338,8995
2929,2009,11,4,3935,2369,3989,48,342,1657,2343,3724,5155,5719,8415,9422,9852,173,1467,2785,4282,5130,5565,6150,6823,7145,8555
2930,2009,11,7,7240,7834,2270,383,1825,2028,2314,2966,2978,6221,7124,7200,9329,387,682,826,989,3239,4165,4420,6134,7944,9159
2931,2009,11,8,8857,2760,2864,835,1767,3081,3161,3281,5536,6268,7028,7472,9916,51,1505,1918,2556,2765,4126,4650,5769,7491,8168
2932,2009,11,11,9481,7223,4866,999,1218,1702,1762,2071,2913,3858,4230,5187,7335,385,1247,1249,1394,3849,4115,4809,8937,9191,9349
2933,2009,11,14,9724,5431,5224,504,918,1977,2437,3086,3400,4934,6550,9367,9975,807,5536,5584,5682,6698,7724,7866,8757,8859,9684
2934,2009,11,15,6066,7875,1097,187,2088,4536,4668,4685,7230,8584,9432,9602,9978,229,650,750,3967,7239,7416,7842,8231,8940,9732
2935,2009,11,18,7768,8457,7360,2179,2271,3143,4094,4928,5473,5554,5721,6738,9777,509,1821,2295,2512,6354,6418,7505,7570,7799,9185
2936,2009,11,21,9298,188,2912,339,566,2079,2803,3818,5947,6729,7036,8052,9818,186,1995,2822,4302,5028,5716,6704,8498,8806,9077
2937,2009,11,22,3733,5573,9976,423,1814,4824,6186,6213,6515,6519,6708,7445,7697,600,2248,3887,4677,5618,6316,7178,7308,8265,8384
2938,2009,11,25,9490,5575,7936,156,2079,2205,4305,4719,6958,8716,8855,9395,9593,287,718,1800,2572,3588,4306,5335,5383,7503,8572
2939,2009,11,28,8505,2554,1076,785,1556,2798,3838,4471,4857,6031,7001,8690,9307,1693,1849,3698,4133,4628,6788,6854,7217,7356,8595
2940,2009,11,29,9579,4366,4842,1941,4729,4757,5354,5364,7001,7369,8570,9313,9961,1219,2296,2788,4356,5528,5554,5781,6290,6559,7421
2941,2009,12,2,6793,9408,9151,717,1112,3246,3338,3733,7555,8381,8732,9499,9598,4391,4934,4961,6096,6731,7716,9200,9470,9820,9827
2942,2009,12,5,1934,9686,9967,1614,1710,1822,3117,4211,4421,4433,5056,7991,8083,456,746,899,1163,1525,2273,2498,3939,6455,8030
2943,2009,12,6,1770,253,6242,587,2443,2646,2990,3128,5569,6720,6868,7375,8065,1994,4136,4332,5011,5085,5830,6425,8063,8091,9944
2944,2009,12,9,659,9896,1903,1781,2194,2825,3146,6406,7072,7973,8627,8718,9213,753,875,3481,4521,6297,6566,7472,7606,9293,9520
2945,2009,12,12,1189,2848,2759,19,2232,3500,4446,5082,5166,7069,7079,7991,8254,264,4692,5981,7038,7301,7457,8464,8945,9485,9928
2946,2009,12,13,4822,5248,5027,1649,2756,4125,4348,5043,5195,5543,5859,6881,9680,98,875,5221,6006,6091,7348,7483,7974,8013,9759
2947,2009,12,16,4294,2102,4553,231,2695,3205,3885,6139,6665,6939,7077,7755,8094,685,1071,2289,2589,2904,4072,5128,5160,5654,6117
2948,2009,12,19,9619,2040,9943,269,2384,2776,4274,5524,6867,8725,9648,9732,9945,837,1708,1893,2449,4080,4268,7012,8605,8943,9877
2949,2009,12,20,2245,8626,5273,634,927,1147,3117,4506,4659,6731,7430,7992,9250,201,2498,5120,5234,6328,6693,7088,8415,9367,9371
2950,2009,12,23,2416,3161,43,237,4026,4638,4809,5747,6257,7093,7809,8203,9922,354,464,1093,4171,4749,4840,6543,6954,7136,8066
2951,2009,12,26,4423,7441,4605,3019,3249,3337,5511,5576,5582,8050,8448,8850,8901,263,566,797,1941,2093,2107,3538,4350,7638,8669
2952,2009,12,27,8911,8746,7,254,1707,2906,4454,5632,5711,6321,6644,7906,9278,856,958,2790,3018,4974,5307,7509,7892,8188,9807
2953,2009,12,30,995,1863,2857,461,648,1516,2107,3738,4156,8016,9341,9364,9507,3450,3927,4109,4934,5093,5925,7110,7450,8501,9382
2954,2010,1,2,8743,452,1557,32,5715,6257,7633,8468,8712,8765,9620,9771,9837,1034,2117,2120,3330,3705,3833,4460,5204,8843,9084
2955,2010,1,3,3515,3254,2895,613,947,1248,1657,2776,6675,6969,8151,8874,9464,693,734,2128,3101,4179,7406,7895,8565,8725,9916
2956,2010,1,6,2098,6023,1332,2052,2116,2681,3069,4339,7671,8409,8417,8670,8989,195,1465,2082,2200,6787,7750,8667,8795,9358,9805
2957,2010,1,9,6335,1283,8899,1151,1580,2514,4169,4443,5744,6551,7350,9158,9789,691,1386,3701,4140,7722,7909,8551,8967,9044,9625
2958,2010,1,10,7968,4767,4467,4782,5492,6721,6971,7183,7412,7488,8004,8088,9573,1814,2092,2750,2930,3645,3656,3942,4382,5106,7956
2959,2010,1,13,8290,1119,5058,3991,4601,5089,5591,5645,7547,8276,8445,8672,9506,920,1804,2928,2956,5039,8212,8717,8723,9282,9678
2960,2010,1,16,9461,4151,8522,358,1177,4110,5520,5752,6714,6919,8119,8604,9213,320,2452,3345,4108,4298,5046,5580,6449,8506,8523
2961,2010,1,17,3060,5625,4457,3247,3425,5105,5119,5416,5441,6262,7489,8975,9939,28,1383,1922,2530,2941,6010,6624,6868,7142,9812
2962,2010,1,20,8692,4143,4395,1002,1743,5925,6764,7107,7864,8099,8413,9167,9688,1465,3158,3437,3469,3711,5024,6152,6319,6424,9988
2963,2010,1,23,9565,94,8941,38,67,1369,1701,2112,4484,6315,6852,6947,7431,750,1331,3015,3889,4292,5680,5777,6169,7206,8243
2964,2010,1,24,2032,2736,1247,1906,2108,2118,4806,5155,5635,6442,7392,7412,8280,283,734,2806,3207,3766,4633,5231,5497,5570,6952
2965,2010,1,27,5853,8126,7353,1344,3607,4039,5839,6083,7716,7991,8498,9616,9942,353,2016,3594,3852,4113,4133,5087,7127,9186,9336
2966,2010,1,30,9957,8792,6448,3044,3510,3825,4733,4829,5020,5631,6004,7068,8703,1570,1681,3068,3828,4526,5647,6750,6790,8731,9270
2967,2010,1,31,3887,1100,1218,322,1910,2143,2543,3227,5366,5830,7015,8327,8626,361,867,2961,5129,6177,6265,7123,7575,8742,8887
2968,2010,2,3,5325,1370,7241,2032,3060,3199,5800,5939,6661,7174,7524,7866,7871,288,3193,4300,7227,7438,8225,8731,9547,9668,9893
2969,2010,2,6,3844,2589,879,708,1348,2913,4225,5448,6493,7194,7810,8193,8271,44,683,1527,1987,2236,4998,7088,7864,7959,9287
2970,2010,2,7,4087,5998,699,45,3713,4392,5957,5970,6222,6389,8613,8693,9199,34,911,1220,2299,2790,4636,5024,8265,9117,9612
2971,2010,2,10,7132,859,1061,44,970,2766,3513,5639,6337,6369,6400,6739,8435,850,1996,2012,3493,4314,5952,6178,6605,9551,9851
2972,2010,2,13,2784,9510,8568,565,2241,2381,2528,3594,4362,4779,5543,5750,6606,484,1146,1272,3008,3317,6232,7694,8010,8858,9943
2973,2010,2,14,1993,1973,1315,1574,2996,3475,4875,5496,6700,9476,9665,9802,9859,824,1526,1551,4625,5793,7435,8306,8480,9569,9754
2974,2010,2,17,6638,1652,2676,1536,1866,2561,2605,4807,4835,5178,7237,8934,9340,713,1123,1339,1552,4874,5359,8065,8180,8833,9702
2975,2010,2,20,3270,7026,5377,827,907,4296,4669,6205,6807,7345,7970,8822,9434,492,2832,5424,6400,6913,8867,9498,9630,9637,9828
2976,2010,2,21,7896,5340,7411,1633,1659,6499,6717,6969,7419,8582,8743,9194,9804,427,2007,2535,2743,4529,6865,7029,8450,8744,9160
2977,2010,2,24,6424,8787,7883,626,1063,1113,3580,4532,4733,5634,7878,8290,9553,2117,2207,3991,4668,5150,5359,5673,7138,8889,9666
2978,2010,2,27,1238,4217,2603,1684,3169,3650,4458,4907,5810,5933,6060,7056,9599,158,1377,2091,5062,5579,5954,6181,7906,8770,9370
2979,2010,2,28,8096,1734,4411,3207,3460,3492,3676,4219,4865,6578,6767,6968,9875,2861,3908,4937,6997,8012,8175,8331,8356,8575,9589
2980,2010,3,3,677,5942,1760,782,1574,4395,4435,5054,5313,5570,5990,7950,8550,1352,1567,2551,4146,4687,5128,5469,5919,7817,8664
2981,2010,3,6,47,5153,1661,353,662,705,1493,1648,2480,3092,5616,7100,7249,539,1577,4864,5336,5950,6076,6275,7150,7259,8948
2982,2010,3,7,1528,9682,5301,514,1618,3075,3861,4398,5838,5884,6246,6488,8777,151,882,1013,4249,5654,5749,5926,8038,8288,9099
2983,2010,3,10,3070,9795,3855,33,1756,3611,3809,5413,5636,6539,7911,8687,9260,667,1831,2307,4357,4501,5364,6279,6574,6897,8796
2984,2010,3,13,9153,8560,2464,423,1091,1803,1934,2104,4038,7436,8170,8328,9951,1705,3449,3817,4635,5286,5847,6724,6814,6867,9264
2985,2010,3,14,9090,852,6782,1168,1521,2020,3649,4205,5008,5690,7944,8017,8891,1505,2801,3946,4249,7366,8168,8207,8275,9411,9891
2986,2010,3,17,1201,126,9688,536,996,2872,3688,5023,5530,6934,8023,8811,8999,665,797,853,2432,2496,3213,3494,5091,8103,8955
2987,2010,3,20,3720,5404,2134,738,1557,2038,2480,4595,5211,5615,5893,6722,7180,1058,1085,1683,1727,3761,5646,5858,8007,8639,9689
2988,2010,3,21,9706,7504,63,1581,3782,4440,4620,5962,6650,6892,8450,8483,9811,443,930,2042,2598,2856,3490,4256,5511,9116,9784
2989,2010,3,24,1226,9045,2153,421,1742,1828,2595,4291,4337,4417,6335,7068,8195,200,437,720,5240,5399,5459,5702,6566,7416,9374
2990,2010,3,27,7874,9261,554,410,1739,2794,3700,4151,5127,7065,7389,8452,9820,101,3620,3960,5426,6286,7996,7997,8046,8358,8418
2991,2010,3,28,9035,3650,8807,294,463,817,1139,1430,2929,4852,5020,6226,8766,1170,2493,3135,6721,7309,7799,8381,9157,9641,9944
2992,2010,3,31,2899,5295,8182,584,3145,3261,4882,4942,5546,6202,9043,9352,9435,921,1416,1756,2420,4454,4842,5194,8267,8490,8881
2993,2010,4,3,3164,3826,5019,1332,3630,3805,4078,5600,5962,6643,8162,8949,9835,1918,2779,3411,4420,4425,5088,6643,7351,9013,9576
2994,2010,4,4,2266,485,1044,4240,4694,4748,5344,5731,7327,7568,8206,8938,9395,1521,2316,3495,3800,4297,5228,5597,6761,8503,9446
2995,2010,4,7,2623,764,8453,1309,2451,2717,4305,4952,5564,6547,7505,7578,9004,1563,1567,2430,4470,5967,6535,6976,7721,9471,9952
2996,2010,4,10,162,2513,5743,2575,2620,5243,6769,6774,7071,7621,7773,8750,9157,971,1486,1803,2094,2430,3635,7577,8082,8236,8828
2997,2010,4,11,7485,5044,434,186,284,606,1763,1852,2137,3910,4615,5416,7950,275,474,879,1255,1485,1952,3897,4997,6479,8420
2998,2010,4,14,2335,3839,1050,1444,3319,3861,4100,4297,5748,6093,7990,7998,9693,15,382,1086,3543,3786,4284,5611,8148,8418,9231
2999,2010,4,17,2420,8582,1247,316,1068,1340,1369,2324,2465,3610,4429,6279,8755,551,749,2600,2873,4548,5589,5908,6516,7313,8499
3000,2010,4,18,2959,3121,4106,2807,3048,3208,5252,6128,7115,7158,7513,7907,9675,44,1314,1804,2097,4030,5111,6669,6867,8447,9881
3001,2010,4,21,9425,477,8480,448,1512,2647,3704,5811,6449,7341,7848,8036,9888,3691,3831,4172,4351,5564,5878,6932,8675,8964,9899
3002,2010,4,24,995,7954,9583,8,257,3936,4364,4858,5226,5241,9532,9695,9714,1204,3539,4739,5376,6394,6528,7832,7913,8242,9901
3003,2010,4,25,7356,2851,6406,601,971,4242,4340,5790,5812,5843,7102,9395,9918,216,436,1026,2078,2956,3474,4913,6352,6422,7423
3004,2010,4,28,8084,2893,2447,1968,2671,3123,3140,4108,6245,7780,7839,9369,9967,1377,2180,3239,3281,4419,4458,6336,7097,7419,9755
3005,2010,5,1,4081,7944,6046,1242,1567,2538,2638,4101,4630,6148,8729,9371,9454,656,1445,1606,1609,2325,3352,4442,6415,6912,8717
3006,2010,5,2,3105,5406,5255,915,1257,1500,1597,3440,4078,4928,6434,6440,8765,1258,2522,3855,4453,6788,7187,7600,8306,9355,9595
3007,2010,5,5,5740,459,8668,1934,1977,2681,2859,3935,7408,7452,8195,8519,8887,1389,1403,1641,2404,5214,5483,6431,6809,8115,8132
3008,2010,5,8,7552,1949,1297,317,1082,2147,2245,2306,3902,5549,5669,8027,9532,2389,2395,3193,3262,3521,4142,4410,4448,6177,8127
3009,2010,5,9,7393,1908,5216,4944,5086,5789,5847,6047,6752,6807,7285,7808,8468,598,2045,2235,2914,2974,4846,5555,5702,7291,9316
3010,2010,5,12,5998,5505,6323,665,754,880,2516,4776,5064,5562,6709,7517,9021,3785,4511,4580,4760,5044,6159,6668,6707,6726,8859
3011,2010,5,15,2050,4605,5106,1010,2189,3340,4220,4333,4732,5320,6102,7958,9071,200,1020,1759,1941,3800,4454,4997,6340,7469,9195
3012,2010,5,16,1331,4691,1896,1055,1768,3819,3830,5279,5442,6123,6851,7833,9599,329,1893,4968,5009,6180,6916,6983,7107,7355,9616
3013,2010,5,19,5506,730,5677,501,1252,2000,3594,4535,6904,7347,8201,9555,9878,695,2828,3030,3457,8156,8966,9109,9330,9503,9852
3014,2010,5,22,2050,5475,3563,1171,3767,5614,5630,5854,5864,6514,7652,7722,7902,435,1110,1511,2243,4752,5796,7701,7742,8652,8939
3015,2010,5,23,8636,852,9474,369,755,3424,4145,4584,4751,4840,7532,8102,8574,858,2330,3347,4448,5845,5949,6755,7156,9482,9855
3016,2010,5,26,1087,8138,3664,345,631,2706,4966,5789,8792,9116,9124,9165,9944,163,450,1331,2415,3721,3992,4307,5310,7180,7731
3017,2010,5,29,2179,4701,5127,648,992,3250,4140,4552,5244,6513,6753,6954,9509,1485,2327,3157,4211,5147,6907,7546,7866,8410,9193
3018,2010,5,30,8285,1682,5986,1244,1296,1559,1579,1654,6531,6952,7028,7276,9644,673,1113,1148,2474,6381,6574,7972,8359,8597,8693
3019,2010,6,2,4886,5595,4118,650,1191,1195,4417,5503,5700,7452,7618,8373,9836,131,483,2370,3075,3127,4241,6136,7826,8632,9680
3020,2010,6,5,99,6174,7762,2135,2827,3249,4145,5370,6133,6417,6439,7539,9826,93,543,2721,5311,6981,7200,8484,8511,8578,9158
3021,2010,6,6,4793,3047,1528,146,652,884,1534,1807,1978,2347,3093,7032,8289,642,2241,3375,4469,5199,7091,7982,8353,8497,9645
3022,2010,6,9,1911,9591,6587,629,1231,1585,4458,4659,5525,8003,9200,9341,9882,2358,2960,3336,4355,5151,5789,6834,7057,9174,9918
3023,2010,6,12,6289,8322,5338,291,513,523,892,3974,3981,4209,5838,8450,9152,892,1222,3673,4624,4729,4840,5422,7369,7686,8535
3024,2010,6,13,2884,9430,5211,528,1154,2860,4225,4479,8342,8561,8592,9084,9519,252,939,2658,4367,5418,7451,8274,8483,9805,9874
3025,2010,6,16,3713,3273,3578,426,960,1118,1616,1714,1789,3034,5536,8585,9476,1753,2655,2734,3579,3855,6666,6804,7645,8508,9856
3026,2010,6,19,94,9973,8659,185,690,3197,3455,5115,5526,6118,7894,8288,9815,98,666,850,1273,2292,4441,6643,7590,9528,9723
3027,2010,6,20,8736,465,4017,466,518,3077,3757,4909,5375,5383,7429,8655,9606,1451,1940,1960,3132,3452,3603,7325,7940,8075,8707
3028,2010,6,23,1696,97,7638,410,1698,4232,4343,4413,4603,5349,6921,7059,8776,233,410,1780,2509,3472,4708,6158,6240,7108,8991
3029,2010,6,26,7166,2097,1179,441,1140,3947,7022,7212,8568,9057,9645,9819,9867,416,2190,2524,3931,5289,5516,5891,6982,7829,8434
3030,2010,6,27,5969,1092,3079,2659,4840,5374,5517,5667,7096,7635,8230,9152,9373,217,2802,3684,4660,4689,5228,6626,8199,9341,9406
3031,2010,6,30,7957,3211,9623,406,887,2001,3097,3516,4577,5748,7915,8123,9119,2473,2884,3132,3750,4248,4546,5622,7408,9235,9278
3032,2010,7,3,8331,3065,9168,939,1850,1952,2717,3739,4189,4865,5169,8361,9154,1236,1291,3424,4251,4362,4438,4933,6424,7767,8619
3033,2010,7,4,6483,1802,3328,503,1078,1417,1420,2581,4148,4935,6201,7499,9914,66,111,1647,3431,3723,5343,5600,5681,8450,9775
3034,2010,7,7,403,7516,6836,130,1088,2693,3812,5107,5394,5526,6242,7782,7850,285,580,930,5161,5738,6317,6681,6814,7697,9906
3035,2010,7,10,1872,8916,22,560,1528,2408,3308,7111,7990,8456,9448,9549,9907,1086,2169,2295,3893,4907,4937,5104,5218,7723,8971
3036,2010,7,11,7006,478,1413,739,1615,1657,2166,4088,5665,6319,7459,8592,8693,1512,1620,3043,3581,4420,4509,6695,8059,8446,9010
3037,2010,7,14,93,8978,9012,971,2091,2878,3635,3816,4596,4764,6351,7214,7324,568,2433,3502,3615,3653,4375,5979,6803,9015,9709
3038,2010,7,17,6982,9604,5672,264,671,994,3388,3943,5653,6582,6816,6858,6920,2950,5524,6848,7487,7514,8052,8396,8704,8758,8806
3039,2010,7,18,1625,7909,9602,1602,2505,3467,3648,3669,3705,8027,8752,8844,9731,133,1231,1883,3942,5323,6549,7764,9097,9922,9998
3040,2010,7,21,9216,7944,341,1553,1912,2637,4745,5950,6168,7253,8403,8558,9628,384,688,3361,3872,5369,6501,7383,8732,9021,9288
3041,2010,7,24,9093,499,1273,1409,2391,3745,4179,5654,5743,5910,6966,7675,8711,272,586,1030,1094,1256,2597,3399,5394,6188,8945
3042,2010,7,25,1042,3107,5323,195,1208,2815,2941,4076,4217,4992,5322,5390,7198,521,3395,5031,5198,5208,5493,6440,7120,7611,9861
3043,2010,7,28,7590,2935,509,218,750,766,1016,3807,5290,6001,7597,8910,9431,1146,2727,3684,5378,5721,6490,6612,7447,8067,8782
3044,2010,7,31,1552,4618,2943,1098,1948,1992,3010,3011,7160,7831,7985,8640,9540,875,1600,2236,3149,4034,5844,7331,7979,8187,9463
3045,2010,8,1,3308,6796,8436,191,734,2420,3506,5236,6433,6570,9280,9376,9857,394,941,1391,1447,1477,1992,5613,8184,9310,9724
3046,2010,8,4,2073,6635,1339,459,556,1336,2005,2102,2678,3365,4183,7135,7333,133,682,2548,3312,3968,6254,7256,7777,8564,8892
3047,2010,8,7,3333,450,4106,748,907,1049,2574,4369,4951,6895,8603,9044,9565,1675,2394,3418,4046,4231,6689,6900,7664,8105,9872
3048,2010,8,8,3934,19,5656,144,590,780,1071,1766,5214,6780,7310,7698,8952,481,788,2212,2393,4007,4239,6352,7492,8719,9719
3049,2010,8,11,9100,6971,3642,1381,1674,2392,3624,5343,5390,7783,8571,8981,9440,1610,1777,1933,3384,4517,5062,5132,6795,8565,9615
3050,2010,8,14,1284,4744,9290,388,2163,2311,3416,4107,8635,9002,9438,9442,9786,1259,1547,2926,3877,5012,5332,6039,6370,7005,9361
3051,2010,8,15,988,4113,5725,265,721,5681,6301,6484,7036,7073,7671,8394,9231,3352,3366,6046,6726,6759,7208,7969,8163,9360,9717
3052,2010,8,18,1082,3774,1005,1819,2271,2638,2841,3844,4329,4713,6141,6539,9357,1006,1921,2021,2615,5471,5875,5977,6074,9706,9740
3053,2010,8,21,5820,9124,5883,732,1324,1903,2184,2347,3624,5057,6935,7461,9430,59,779,1668,2704,3735,3962,4953,5567,6552,8935
3054,2010,8,22,1313,4180,466,345,824,1172,2360,2494,2954,4043,5784,7323,7498,1308,1433,1436,2057,4405,4545,5370,7926,8997,9217
3055,2010,8,25,4314,165,1815,1319,5150,5514,7995,8162,8730,8900,9013,9141,9912,226,590,1033,1236,1796,2318,3667,4666,5426,8467
3056,2010,8,28,9130,2885,9736,1406,4034,4806,5588,6355,6885,7004,8040,8527,9991,958,2178,2385,3570,3831,4670,6822,6887,7954,8280
3057,2010,8,29,7583,6756,1516,818,1681,4249,4529,5733,7113,8777,9309,9417,9761,400,1588,2348,2545,3285,4133,5736,8742,9900,9936
3058,2010,9,1,7135,4287,3630,432,1809,2295,2740,2877,3785,4797,5491,6000,7389,932,1339,1490,1852,2075,3833,4460,7353,9360,9880
3059,2010,9,4,8213,3140,9648,297,1310,2306,2617,4240,5135,6326,7428,8929,9429,1004,1031,1035,1047,1311,1904,4035,4560,4798,8679
3060,2010,9,5,1949,1607,2006,1426,1698,2472,3822,5120,5844,5941,5957,6667,7681,222,686,2004,4628,6622,7118,7607,8844,9031,9902
3061,2010,9,8,2843,7386,5436,1590,1747,3479,4658,5771,6640,6938,7035,8508,8873,1293,1487,2117,3149,3196,5797,6704,7128,7871,8126
3062,2010,9,11,3606,1930,6458,890,1847,5156,5469,6141,6931,8402,9399,9432,9439,3896,4018,4199,6063,6256,6726,7176,8077,9031,9516
3063,2010,9,12,7238,7197,8486,137,425,1200,2176,3281,5691,7026,7055,7882,9656,474,545,1197,2556,2765,3946,4689,6808,7571,8551
3064,2010,9,15,1507,239,7598,228,942,1218,2987,4857,5495,5582,5919,6641,8309,1010,1287,3381,5306,5552,5744,6762,7245,8435,9565
3065,2010,9,18,1505,2847,6513,683,1177,1511,5113,5192,6457,6923,7050,7457,9704,156,777,2171,2967,4273,4428,4562,4688,5961,8207
3066,2010,9,19,9364,1144,8576,2088,3482,3845,4285,5328,5629,7744,7938,8947,9486,357,2759,4270,4281,4641,5090,7797,8036,8564,9764
3067,2010,9,22,8946,3783,6922,777,2455,4482,4807,4991,6039,7005,7879,8666,8759,73,2397,2884,3241,3530,4537,5251,6770,8854,8900
3068,2010,9,25,7316,2778,4815,180,4181,4257,4581,4980,6297,6356,8760,8974,9077,1684,2480,3102,5494,6307,6801,7476,7758,8151,9846
3069,2010,9,26,3722,5962,4847,2271,2501,3776,4313,6415,6824,7019,8096,9288,9699,110,1130,1924,2220,3745,5063,6079,8248,8574,9628
3070,2010,9,29,8899,9637,278,2334,3063,3212,3690,4832,6504,7295,7567,7968,8143,3130,3169,4802,4841,5081,7365,8047,8479,8672,9437
3071,2010,10,2,7543,8170,8788,184,203,677,1214,3392,3488,4015,4977,5347,6067,478,897,4428,4834,5665,6524,7753,8178,8527,8773
3072,2010,10,3,3740,2925,2213,2515,5069,5619,7028,7288,7794,7934,8152,8582,8805,510,1353,1859,2719,3132,3326,3983,4571,6495,8946
3073,2010,10,6,4735,8067,999,1525,2266,2274,3966,4519,4789,5731,5927,7818,8089,256,601,1127,1865,3007,3408,5979,7137,8313,8962
3074,2010,10,9,3805,2414,8318,409,968,1038,3471,4822,5804,8616,8736,9272,9372,1429,2232,2383,2388,3367,3921,4910,5812,8231,8606
3075,2010,10,10,8586,674,9699,146,1548,2190,2979,3427,3936,4710,6425,9180,9208,263,307,493,1039,2935,3876,3955,4637,7139,7332
3076,2010,10,13,5893,3809,888,1786,2167,2493,2831,3364,4936,5629,5877,5993,6097,311,1348,2749,3453,3700,4320,6528,7633,7910,9800
3077,2010,10,16,2634,4638,6585,1207,4624,4931,5068,5603,5620,8373,9194,9448,9720,2826,3104,3262,3426,5711,6039,6279,7588,8391,9244
